日期,日产气量,日产水量,井底流压,地层压力,累积产气量/104m3
2013/3/13,62.97064424,,71.54307948,75.91733065,4680.124852
2013/3/14,62.62244289,,71.55480049,75.91689561,4742.747295
2013/3/15,62.60874283,,71.54359258,75.91643516,4805.356038
2013/3/16,62.51154246,,71.19453547,75.91594998,4867.867581
2013/3/17,61.55783876,,71.60055773,75.91544734,4929.425419
2013/3/18,62.6763431,,71.50223651,75.91491023,4992.101762
2013/3/19,62.64874299,,71.52309064,75.91434781,5054.750505
2013/3/20,62.62074288,,71.42491496,75.91376012,5117.371248
2013/3/21,62.51594247,,71.40029607,75.91314795,5179.887191
2013/3/22,62.28554158,,71.42623287,75.91251275,5242.172732
2013/3/23,62.41684209,,71.44077024,75.91185088,5304.589574
2013/3/24,62.40624205,,71.41882785,75.91116377,5366.995816
2013/3/25,62.33804178,,71.44936005,75.91045211,5429.333858
2013/3/26,62.39834202,,71.40778272,75.90971444,5491.7322
2013/3/27,63.37014579,,71.28403432,75.90893934,5555.102346
2013/3/28,64.03064835,,71.18411171,75.90812962,5619.132994
2013/3/29,63.95754807,,71.07375542,75.90729418,5683.090542
2013/3/30,63.90504786,,71.10469991,75.90643285,5746.99559
2013/3/31,63.47274619,,71.52502046,75.90555103,5810.468337
2013/4/1,31.53442231,,70.39544843,75.90510317,5842.002759
2013/4/2,0,,75.66789272,75.90510317,5842.002759
2013/4/3,0,,75.66789272,75.90510317,5842.002759
2013/4/4,0,,75.66789272,75.90510317,5842.002759
2013/4/5,0,,75.66789272,75.90510317,5842.002759
2013/4/6,0,,75.64627924,75.90510317,5842.002759
2013/4/7,0,,75.66789272,75.90510317,5842.002759
2013/4/8,0,,75.65708606,75.90510317,5842.002759
2013/4/9,0,,75.64627924,75.90510317,5842.002759
2013/4/10,0,,75.60305049,75.90510317,5842.002759
2013/4/11,0,,75.6138579,75.90510317,5842.002759
2013/4/12,0,,75.53820249,75.90510317,5842.002759
2013/4/13,0,,75.51658519,75.90510317,5842.002759
2013/4/14,0,,75.51658519,75.90510317,5842.002759
2013/4/15,0,,75.51658519,75.90510317,5842.002759
2013/4/16,0,,75.49496726,75.90510317,5842.002759
2013/4/17,0,,75.49496726,75.90510317,5842.002759
2013/4/18,0,,75.47334871,75.90510317,5842.002759
2013/4/19,0,,75.47334871,75.90510317,5842.002759
2013/4/20,0,,75.47334871,75.90510317,5842.002759
2013/4/21,0,,75.47334871,75.90510317,5842.002759
2013/4/22,0,,75.47334871,75.90510317,5842.002759
2013/4/23,0,,75.47334871,75.90510317,5842.002759
2013/4/24,0,,75.47334871,75.90510317,5842.002759
2013/4/25,0,,75.4517295,75.90510317,5842.002759
2013/4/26,0,,75.44091964,75.90510317,5842.002759
2013/4/27,0,,75.44091964,75.90510317,5842.002759
2013/4/28,0,,75.44091964,75.90510317,5842.002759
2013/4/29,0,,75.44091964,75.90510317,5842.002759
2013/4/30,0,,75.44091964,75.90510317,5842.002759
2013/5/1,0,,75.41929945,75.90510317,5842.002759
2013/5/2,0,,75.41929945,75.90510317,5842.002759
2013/5/3,0,,75.41929945,75.90510317,5842.002759
2013/5/4,0,,75.41929945,75.90510317,5842.002759
2013/5/5,0,,75.41929945,75.90510317,5842.002759
2013/5/6,0,,75.41929945,75.90510317,5842.002759
2013/5/7,0,,75.41929945,75.90510317,5842.002759
2013/5/8,0,,75.41929945,75.90510317,5842.002759
2013/5/9,0,,75.41929945,75.90510317,5842.002759
2013/5/10,0,,75.41929945,75.90510317,5842.002759
2013/5/11,0,,75.39767867,75.90510317,5842.002759
2013/5/12,0,,75.39767867,75.90510317,5842.002759
2013/5/13,0,,75.41929945,75.90510317,5842.002759
2013/5/14,0,,75.39767867,75.90510317,5842.002759
2013/5/15,0,,75.41929945,75.90510317,5842.002759
2013/5/16,0,,75.39767867,75.90510317,5842.002759
2013/5/17,0,,75.39767867,75.90510317,5842.002759
2013/5/18,0,,75.39767867,75.90510317,5842.002759
2013/5/19,0,,75.39767867,75.90510317,5842.002759
2013/5/20,0,,75.39767867,75.90510317,5842.002759
2013/5/21,0,,75.37605717,75.90510317,5842.002759
2013/5/22,0,,75.39767867,75.90510317,5842.002759
2013/5/23,0,,75.37605717,75.90510317,5842.002759
2013/5/24,0,,75.37605717,75.90510317,5842.002759
2013/5/25,0,,75.39767867,75.90510317,5842.002759
2013/5/26,0,,75.41929945,75.90510317,5842.002759
2013/5/27,0,,75.37605717,75.90510317,5842.002759
2013/5/28,0,,75.37605717,75.90510317,5842.002759
2013/5/29,0,,75.37605717,75.90510317,5842.002759
2013/5/30,0,,75.37605717,75.90510317,5842.002759
2013/5/31,0,,75.37605717,75.90510317,5842.002759
2013/6/1,0,,75.37605717,75.90510317,5842.002759
2013/6/2,0,,75.37605717,75.90510317,5842.002759
2013/6/3,0,,75.37605717,75.90510317,5842.002759
2013/6/4,0,,75.37605717,75.90510317,5842.002759
2013/6/5,0,,75.37605717,75.90510317,5842.002759
2013/6/6,0,,75.37605717,75.90510317,5842.002759
2013/6/7,0,,75.37605717,75.90510317,5842.002759
2013/6/8,0,,75.35443504,75.90510317,5842.002759
2013/6/9,0,,75.37605717,75.90510317,5842.002759
2013/6/10,0,,75.37605717,75.90510317,5842.002759
2013/6/11,0,,75.37605717,75.90510317,5842.002759
2013/6/12,54.77431245,,71.23706853,75.90430988,5896.777071
2013/6/13,63.59874667,,71.88553723,75.90336429,5960.375818
2013/6/14,62.97404425,,71.95415442,75.90240206,6023.349862
2013/6/15,62.8059436,,71.91693573,75.90141668,6086.155806
2013/6/16,4.358616905,,70.97834397,75.90134734,6090.514423
2013/6/17,0,,75.63547227,75.90134734,6090.514423
2013/6/18,0,,75.53820249,75.90134734,6090.514423
2013/6/19,0,,75.47334871,75.90134734,6090.514423
2013/6/20,0,,75.44091964,75.90134734,6090.514423
2013/6/21,0,,75.44091964,75.90134734,6090.514423
2013/6/22,0,,75.41929945,75.90134734,6090.514423
2013/6/23,0,,75.39767867,75.90134734,6090.514423
2013/6/24,0,,75.41929945,75.90134734,6090.514423
2013/6/25,0,,75.39767867,75.90134734,6090.514423
2013/6/26,0,,75.39767867,75.90134734,6090.514423
2013/6/27,0,,75.37605717,75.90134734,6090.514423
2013/6/28,0,,75.39767867,75.90134734,6090.514423
2013/6/29,0,,75.37605717,75.90134734,6090.514423
2013/6/30,0,,75.37605717,75.90134734,6090.514423
2013/7/1,0,,75.37605717,75.90134734,6090.514423
2013/7/2,58.03232508,,70.91993683,75.9004124,6148.546748
2013/7/3,67.60836223,,71.16125619,75.89929553,6216.15511
2013/7/4,68.26956479,,71.00860141,75.89813756,6284.424675
2013/7/5,68.8641671,,70.88651284,75.89693877,6353.288842
2013/7/6,68.73386659,,70.8824358,75.89571148,6422.022708
2013/7/7,68.6072661,,70.83520763,75.89445578,6490.629975
2013/7/8,68.2215646,,70.77992003,75.89317677,6558.851539
2013/7/9,68.25506473,,70.75931954,75.89186682,6627.106604
2013/7/10,68.42206538,,70.75369484,75.89052323,6695.528669
2013/7/11,68.38926526,,70.74185267,75.88914985,6763.917935
2013/7/12,68.53136581,,70.72464089,75.88774307,6832.4493
2013/7/13,68.2984649,,70.70656349,75.88631067,6900.747765
2013/7/14,6.038723422,,69.62127425,75.88618256,6906.786489
2013/7/15,0,,64.02706501,75.88618256,6906.786489
2013/7/16,0,,58.38157299,75.88618256,6906.786489
2013/7/17,0,,52.6593007,75.88618256,6906.786489
2013/7/18,0,,46.84045758,75.88618256,6906.786489
2013/7/19,0,,57.05257295,75.88618256,6906.786489
2013/7/20,8.710233784,,71.28684519,75.88599736,6915.496722
2013/7/21,14.953458,,73.06047773,75.88567826,6930.45018
2013/7/22,17.03086606,,73.94314785,75.88531305,6947.481047
2013/7/23,16.47206389,,73.90625153,75.88495803,6963.95311
2013/7/24,15.83816143,,75.23230175,75.88461501,6979.791272
2013/7/25,17.40526751,,75.13637144,75.88423617,6997.196539
2013/7/26,22.42748699,,74.85830329,75.88374511,7019.624026
2013/7/27,24.84519636,,74.77640718,75.88319728,7044.469223
2013/7/28,25.4727988,,74.78363411,75.88263145,7069.942022
2013/7/29,24.55619524,,74.77313688,75.88208198,7094.498217
2013/7/30,51.10559822,,72.41590686,75.88092586,7145.603815
2013/7/31,67.08926021,,71.54549424,75.87938236,7212.693075
2013/8/1,66.73625884,,71.42667127,75.87781791,7279.429334
2013/8/2,66.8551593,,71.43027137,75.87622161,7346.284493
2013/8/3,66.97935979,,71.32590281,75.87459318,7413.263853
2013/8/4,67.31466109,,71.33611453,75.87292718,7480.578514
2013/8/5,67.23276077,,71.00912669,75.87123377,7547.811275
2013/8/6,67.59096216,,70.91191496,75.86950168,7615.402237
2013/8/7,67.43376155,,70.90708728,75.867744,7682.835999
2013/8/8,67.45736164,,70.69137862,75.86595609,7750.29336
2013/8/9,67.38406136,,70.68912696,75.86414056,7817.677422
2013/8/10,67.88726331,,70.59640065,75.86228158,7885.564685
2013/8/11,67.99996375,,70.38338319,75.86038946,7953.564649
2013/8/12,67.76386283,,70.37606543,75.85847396,8021.328512
2013/8/13,67.37646133,,70.58064995,75.85653979,8088.704973
2013/8/14,0.900803494,,75.71143297,75.85651373,8089.605776
2013/8/15,0,,75.71111762,75.85651373,8089.605776
2013/8/16,0,,75.71111762,75.85651373,8089.605776
2013/8/17,0,,75.71111762,75.85651373,8089.605776
2013/8/18,0,,75.71111762,75.85651373,8089.605776
2013/8/19,0,,75.71111762,75.85651373,8089.605776
2013/8/20,0,,75.71111762,75.85651373,8089.605776
2013/8/21,0,,75.71111762,75.85651373,8089.605776
2013/8/22,0,,75.71111762,75.85651373,8089.605776
2013/8/23,0,,75.49496726,75.85651373,8089.605776
2013/8/24,0,,75.49496726,75.85651373,8089.605776
2013/8/25,0,,75.49496726,75.85651373,8089.605776
2013/8/26,0,,75.49496726,75.85651373,8089.605776
2013/8/27,0,,75.49496726,75.85651373,8089.605776
2013/8/28,0,,75.49496726,75.85651373,8089.605776
2013/8/29,0,,75.49496726,75.85651373,8089.605776
2013/8/30,0,,75.49496726,75.85651373,8089.605776
2013/8/31,0,,75.49496726,75.85651373,8089.605776
2013/9/1,0,,75.49496726,75.85651373,8089.605776
2013/9/2,0,,75.49496726,75.85651373,8089.605776
2013/9/3,38.40544896,,71.50637152,75.85539778,8128.011225
2013/9/4,78.6112049,,69.87310498,75.85308364,8206.62243
2013/9/5,79.91060994,,69.48769971,75.85069003,8286.53304
2013/9/6,79.61880881,,69.36886947,75.84826383,8366.151849
2013/9/7,79.34100773,,69.35874145,75.84580506,8445.492857
2013/9/8,79.34100773,,69.25055376,75.84330531,8524.833864
2013/9/9,78.69800524,,69.11900043,75.84078536,8603.53187
2013/9/10,78.635205,,69.11672972,75.83822715,8682.167075
2013/9/11,78.379404,,68.99925064,75.83563722,8760.546479
2013/9/12,78.20330332,,69.10116039,75.83301327,8838.749782
2013/9/13,78.05480274,,68.98756878,75.83035461,8916.804585
2013/9/14,73.38458463,,69.25812536,75.82781886,8990.189169
2013/9/15,78.75540546,,69.22929826,75.82505854,9068.944575
2013/9/16,77.82180184,,69.19572463,75.82229129,9146.766377
2013/9/17,77.4769005,,69.18341893,75.81949715,9224.243277
2013/9/18,77.43640035,,69.18197738,75.81666544,9301.679678
2013/9/19,77.30149982,,69.177181,75.81379973,9378.981177
2013/9/20,77.38210013,,69.18004577,75.81089209,9456.363278
2013/9/21,77.22809954,,69.17457464,75.80795139,9533.591377
2013/9/22,77.00909869,,69.16681232,75.80498037,9610.600476
2013/9/23,59.93173245,,71.66396387,75.80264149,9670.532208
2013/9/24,58.81922814,,72.71555736,75.8003233,9729.351436
2013/9/25,43.94257044,,72.36965458,75.79857674,9773.294007
2013/9/26,11.9881465,,71.95583117,75.79809807,9785.282153
2013/9/27,53.88330899,,72.59007425,75.79593504,9839.165462
2013/9/28,17.03886609,,74.37625035,75.79524712,9856.204328
2013/9/29,0,,75.49496726,75.79524712,9856.204328
2013/9/30,0,,75.60305049,75.79524712,9856.204328
2013/10/1,0,,75.49496726,75.79524712,9856.204328
2013/10/2,0,,75.49496726,75.79524712,9856.204328
2013/10/3,0,,75.53820249,75.79524712,9856.204328
2013/10/4,0,,75.51658519,75.79524712,9856.204328
2013/10/5,0,,75.49496726,75.79524712,9856.204328
2013/10/6,0,,75.49496726,75.79524712,9856.204328
2013/10/7,0,,75.47334871,75.79524712,9856.204328
2013/10/8,0,,75.49496726,75.79524712,9856.204328
2013/10/9,0,,75.44091964,75.79524712,9856.204328
2013/10/10,0,,75.47334871,75.79524712,9856.204328
2013/10/11,0,,75.44091964,75.79524712,9856.204328
2013/10/12,0,,75.41929945,75.79524712,9856.204328
2013/10/13,0,,75.41929945,75.79524712,9856.204328
2013/10/14,0,,75.41929945,75.79524712,9856.204328
2013/10/15,0,,75.53820249,75.79524712,9856.204328
2013/10/16,0,,75.39767867,75.79524712,9856.204328
2013/10/17,0,,75.39767867,75.79524712,9856.204328
2013/10/18,0,,75.41929945,75.79524712,9856.204328
2013/10/19,26.16590149,,74.12118628,75.79418703,9882.37023
2013/10/20,32.99622798,,74.51610678,75.79284386,9915.366458
2013/10/21,32.89252758,,74.5037479,75.79149786,9948.258985
2013/10/22,29.00741251,,72.65155298,75.79030501,9977.266398
2013/10/23,31.08522057,,73.16795332,75.78902062,10008.35162
2013/10/24,33.98473181,,73.09194946,75.78760924,10042.33635
2013/10/25,37.27354457,,73.90291944,75.78605264,10079.60989
2013/10/26,36.83954289,,74.01460965,75.78450527,10116.44944
2013/10/27,37.0240436,,74.13664643,75.78294126,10153.47348
2013/10/28,36.50554159,,74.18208867,75.78139041,10189.97902
2013/10/29,37.06114375,,74.19133048,75.77980709,10227.04017
2013/10/30,39.37155271,,73.67971257,75.77811527,10266.41172
2013/10/31,42.34446424,,73.68054739,75.77628445,10308.75618
2013/11/1,25.26829801,,74.97585403,75.77518637,10334.02448
2013/11/2,66.13985653,,69.2640657,75.7722925,10400.16434
2013/11/3,96.34357368,,64.52192377,75.76802615,10496.50791
2013/11/4,99.67638661,,63.94058493,75.76354863,10596.1843
2013/11/5,100.8766913,,63.52134382,75.75895137,10697.06099
2013/11/6,101.0417919,,63.41011607,75.75428019,10798.10278
2013/11/7,101.1116922,,63.32679332,75.74953927,10899.21447
2013/11/8,94.8272678,,64.94090707,75.74503255,10994.04174
2013/11/9,90.06064931,,65.78430417,75.74069819,11084.10239
2013/11/10,90.17084974,,65.72392808,75.73630564,11174.27324
2013/11/11,90.90375258,,65.60340923,75.73182383,11265.17699
2013/11/12,85.06342993,,66.82583159,75.72758125,11350.24042
2013/11/13,81.33481547,,67.17981973,75.7234806,11431.57524
2013/11/14,81.89651764,,67.10359177,75.71930813,11513.47176
2013/11/15,81.87841757,,67.3414599,75.71509295,11595.35017
2013/11/16,82.11261848,,67.29619433,75.71082189,11677.46279
2013/11/17,81.91291771,,67.31024978,75.7065175,11759.37571
2013/11/18,71.32607665,,69.28716113,75.70273387,11830.70179
2013/11/19,62.67064307,,70.82011201,75.69938205,11893.37243
2013/11/20,62.86194382,,70.641455,75.69599433,11956.23437
2013/11/21,63.61314673,,70.39230499,75.69253994,12019.84752
2013/11/22,63.05354456,,70.20269217,75.68908995,12082.90106
2013/11/23,63.5525465,,70.07624174,75.68558648,12146.45361
2013/11/24,63.80334747,,70.10523895,75.68204273,12210.25696
2013/11/25,64.0705485,,70.09138613,75.67845749,12274.32751
2013/11/26,63.67234696,,70.15561118,75.67486807,12337.99985
2013/11/27,44.28857178,,69.9021741,75.67235581,12382.28843
2013/11/28,62.4719423,,70.68446382,75.66879041,12444.76037
2013/11/29,62.44894221,,70.66214234,75.66520093,12507.20931
2013/11/30,65.16135274,,70.45952053,75.66142849,12572.37066
2013/12/1,61.37333804,,71.1949489,75.65785008,12633.744
2013/12/2,60.65073524,,71.28316293,75.65428972,12694.39474
2013/12/3,60.57543495,,71.3135663,75.65070989,12754.97017
2013/12/4,60.64653522,,71.33717681,75.64710193,12815.61671
2013/12/5,60.83753596,,71.33162464,75.64345856,12876.45424
2013/12/6,60.88453615,,71.26797064,75.63978826,12937.33878
2013/12/7,61.06563685,,71.32711849,75.63608281,12998.40442
2013/12/8,61.06453685,,71.28378677,75.63235316,13059.46895
2013/12/9,61.16893725,,71.29751281,75.6285928,13120.63789
2013/12/10,61.01133664,,71.32561211,75.62481787,13181.64923
2013/12/11,60.82923593,,71.39634391,75.6210301,13242.47846
2013/12/12,60.87523611,,71.41926363,75.61721535,13303.3537
2013/12/13,60.93823636,,71.43183014,75.6133725,13364.29193
2013/12/14,61.26633763,,71.35434625,75.6094846,13425.55827
2013/12/15,60.97233649,,71.44359757,75.6055911,13486.53061
2013/12/16,60.87543611,,71.45173997,75.60167965,13547.40605
2013/12/17,61.08053691,,71.39247863,75.59773078,13608.48658
2013/12/18,61.16153722,,71.37307976,75.59375235,13669.64812
2013/12/19,61.00883663,,71.4337852,75.5897596,13730.65696
2013/12/20,61.70883934,,71.25846649,75.58569639,13792.3658
2013/12/21,60.97943652,,71.37885135,75.58165687,13853.34523
2013/12/22,60.77953574,,71.42744339,75.5776065,13914.12477
2013/12/23,60.86843608,,71.36495414,75.57352612,13974.9932
2013/12/24,61.05663681,,71.27274174,75.5694089,14036.04984
2013/12/25,51.9264014,,71.21109885,75.56588827,14087.97624
2013/12/26,59.83373207,,71.53142749,75.56180975,14147.80997
2013/12/27,59.58853112,,71.22163077,75.5577248,14207.3985
2013/12/28,59.82383203,,71.48786161,75.55360046,14267.22234
2013/12/29,59.91273238,,71.31706735,75.54944666,14327.13507
2013/12/30,60.32883399,,71.44751927,75.5452404,14387.4639
2013/12/31,60.4346344,,71.3421714,75.54100302,14447.89854
2014/1/1,60.58703499,,71.40048827,75.53673109,14508.48557
2014/1/2,52.05950192,,70.88895122,75.53304135,14560.54507
2014/1/3,60.06463297,,71.52688855,75.52876232,14620.60971
2014/1/4,59.9965327,,71.276043,75.52446471,14680.60624
2014/1/5,60.71143548,,71.19822249,75.52009204,14741.31768
2014/1/6,61.52563863,,71.05845096,75.51563625,14802.84331
2014/1/7,62.03784062,,71.09451057,75.51111843,14864.88116
2014/1/8,61.48713848,,71.1115131,75.506616,14926.36829
2014/1/9,61.65503914,,71.07290743,75.50207656,14988.02333
2014/1/10,61.75973954,,71.08667606,75.49750462,15049.78307
2014/1/11,62.08894082,,71.17173747,75.49288328,15111.87201
2014/1/12,61.89404006,,71.0579727,75.48825148,15173.76605
2014/1/13,61.76163955,,71.08672948,75.48360474,15235.52769
2014/1/14,61.89144005,,71.00375842,75.47892333,15297.41913
2014/1/15,61.63323905,,71.07229568,75.47423667,15359.05237
2014/1/16,62.57134269,,70.94722949,75.46945339,15421.62371
2014/1/17,63.22654523,,71.19332404,75.46459414,15484.85026
2014/1/18,61.19983737,,71.19011194,75.45986588,15546.0501
2014/1/19,61.21933745,,71.16900088,75.45511172,15607.26943
2014/1/20,61.57113881,,71.13551989,75.45030564,15668.84057
2014/1/21,61.69553929,,71.12818165,75.4454651,15730.53611
2014/1/22,61.84723988,,71.12161869,75.4405878,15792.38335
2014/1/23,39.43215294,,70.76466455,75.43746517,15831.81551
2014/1/24,59.55473099,,71.36147932,75.43272984,15891.37024
2014/1/25,59.33903015,,71.38813081,75.42798871,15950.70927
2014/1/26,60.2012335,,70.55583324,75.42315528,16010.9105
2014/1/27,59.5322309,,71.43665521,75.41835236,16070.44273
2014/1/28,59.59383114,,71.43832241,75.41352137,16130.03656
2014/1/29,59.65863139,,71.42925234,75.40866198,16189.69519
2014/1/30,59.65863139,,71.38594804,75.40377943,16249.35382
2014/1/31,59.61443122,,70.86488071,75.39887735,16308.96826
2014/2/1,59.73483169,,71.23643149,75.39394218,16368.70309
2014/2/2,59.68243148,,71.31080485,75.38898814,16428.38552
2014/2/3,59.94853252,,71.39382777,75.38398868,16488.33405
2014/2/4,60.00133272,,71.29782873,75.3789614,16548.33538
2014/2/5,60.21363354,,71.30363155,75.37389277,16608.54902
2014/2/6,60.45323447,,71.23441636,75.36878024,16669.00225
2014/2/7,60.86333606,,71.16994073,75.363609,16729.86559
2014/2/8,60.83123594,,71.24484269,75.35841639,16790.69682
2014/2/9,62.61464286,,71.32734778,75.35304641,16853.31147
2014/2/10,61.30813779,,71.171476,75.34776374,16914.61961
2014/2/11,61.29503774,,71.11697342,75.34245776,16975.91464
2014/2/12,61.27283765,,70.97557671,75.33712926,17037.18748
2014/2/13,61.84583988,,71.00247361,75.33172615,17099.03332
2014/2/14,61.73233944,,71.10756085,75.32630813,17160.76566
2014/2/15,61.96684034,,70.61594833,75.32084459,17222.7325
2014/2/16,62.01654054,,71.0289443,75.31535165,17284.74904
2014/2/17,62.67194308,,70.84180913,75.30977523,17347.42098
2014/2/18,63.06094459,,70.86378381,75.30413839,17410.48193
2014/2/19,62.72724329,,70.89753594,75.29850571,17473.20917
2014/2/20,63.07894466,,70.92927051,75.29281562,17536.28812
2014/2/21,63.23164525,,70.91200765,75.28708577,17599.51976
2014/2/22,63.6565469,,70.89180424,75.28129114,17663.17631
2014/2/23,63.73594721,,70.73168216,75.27546285,17726.91226
2014/2/24,63.71894714,,70.81782028,75.2696097,17790.6312
2014/2/25,63.83194758,,70.6694946,75.26371967,17854.46315
2014/2/26,62.72194327,,70.99483725,75.25790623,17917.18509
2014/2/27,62.21834132,,71.05630616,75.25211418,17979.40344
2014/2/28,61.9543403,,71.00553219,75.24632167,18041.35778
